batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Delhi Capitals,Lucknow Super Giants,Lucknow,74,22,3,194,7.35,20.18,0
Delhi Capitals,Lucknow Super Giants,Lucknow,70,21,3,194,7.52,20.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,64,20,3,194,7.8,19.2,0
Delhi Capitals,Lucknow Super Giants,Lucknow,64,19,3,194,7.72,20.21,0
Delhi Capitals,Lucknow Super Giants,Lucknow,63,18,3,194,7.71,21.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,62,17,3,194,7.69,21.88,0
Delhi Capitals,Lucknow Super Giants,Lucknow,62,16,3,194,7.62,23.25,0
Delhi Capitals,Lucknow Super Giants,Lucknow,61,15,3,194,7.6,24.4,0
Delhi Capitals,Lucknow Super Giants,Lucknow,60,14,3,194,7.58,25.71,0
Delhi Capitals,Lucknow Super Giants,Lucknow,60,13,3,194,7.51,27.69,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,12,3,194,7.72,27.5,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,11,3,194,7.65,30.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,55,11,2,194,7.65,30.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,10,2,194,7.8,30.6,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,9,2,194,7.73,34.0,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,8,2,194,7.66,38.25,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,7,1,194,7.59,43.71,0
Delhi Capitals,Lucknow Super Giants,Lucknow,51,6,1,194,7.53,51.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,125,10,204,-0.0,9.79,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,124,10,204,-0.0,9.87,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,123,9,204,-0.0,9.95,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,122,9,204,-0.0,10.03,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,204,121,8,204,-0.0,10.12,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,202,119,8,204,12.0,10.18,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,201,118,8,204,9.0,10.22,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,201,117,8,204,6.0,10.31,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,116,8,204,10.5,10.19,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,115,8,204,8.4,10.28,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,114,8,204,7.0,10.37,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,113,8,204,6.0,10.46,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,197,112,8,204,5.25,10.55,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,193,111,8,204,7.33,10.43,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,110,8,204,7.2,10.47,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,109,8,204,6.55,10.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,108,8,204,6.0,10.67,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,192,107,8,204,5.54,10.77,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,188,106,8,204,6.86,10.64,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,188,105,8,204,6.4,10.74,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,104,8,204,6.38,10.79,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,103,8,204,6.0,10.89,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,187,102,8,204,5.67,11.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,101,8,204,5.68,11.05,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,100,8,204,5.4,11.16,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,99,8,204,5.14,11.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,186,98,8,204,4.91,11.39,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,185,97,8,204,4.96,11.44,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,184,96,8,204,5.0,11.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,183,95,8,204,5.04,11.56,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,181,94,8,204,5.31,11.55,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,179,93,8,204,5.56,11.55,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,178,92,8,204,5.57,11.61,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,178,91,8,204,5.38,11.74,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,90,8,204,6.0,11.6,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,89,8,204,5.81,11.73,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,174,88,8,204,5.62,11.86,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,173,87,8,204,5.64,11.93,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,172,86,8,204,5.65,12.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,170,85,8,204,5.83,12.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,170,84,7,204,5.67,12.14,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,83,7,204,5.68,12.22,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,82,7,204,5.53,12.37,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,169,81,7,204,5.38,12.52,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,168,80,7,204,5.4,12.6,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,167,79,7,204,5.41,12.68,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,166,78,7,204,5.43,12.77,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,166,77,7,204,5.3,12.94,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,77,7,204,5.44,12.86,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,76,6,204,5.32,13.03,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,75,6,204,5.2,13.2,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,165,74,6,204,5.09,13.38,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,159,73,6,204,5.74,13.07,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,158,72,6,204,5.75,13.17,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,157,71,6,204,5.76,13.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,70,6,204,5.76,13.37,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,69,5,204,5.65,13.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,68,5,204,5.54,13.76,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,67,5,204,5.43,13.97,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,156,66,5,204,5.33,14.18,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,155,65,5,204,5.35,14.31,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,154,64,5,204,5.36,14.44,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,153,63,5,204,5.37,14.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,153,62,5,204,5.28,14.81,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,152,61,5,204,5.29,14.95,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,152,60,4,204,5.2,15.2,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,150,59,4,204,5.31,15.25,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,150,58,4,204,5.23,15.52,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,149,57,4,204,5.24,15.68,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,56,4,204,5.25,15.86,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,55,4,204,5.17,16.15,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,148,54,4,204,5.09,16.44,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,147,53,4,204,5.1,16.64,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,141,52,4,204,5.56,16.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,140,53,4,204,5.73,15.85,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,140,52,4,204,5.65,16.15,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,138,51,4,204,5.74,16.24,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,136,50,4,204,5.83,16.32,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,132,49,4,204,6.08,16.16,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,131,48,4,204,6.08,16.38,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,130,47,4,204,6.08,16.6,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,129,46,4,204,6.08,16.83,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,128,47,4,204,6.25,16.34,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,127,46,4,204,6.24,16.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,125,45,4,204,6.32,16.67,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,44,4,204,6.39,16.77,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,43,4,204,6.31,17.16,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,123,42,3,204,6.23,17.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,41,3,204,6.3,17.71,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,40,3,204,6.22,18.15,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,39,3,204,6.15,18.62,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,121,38,3,204,6.07,19.11,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,120,37,3,204,6.07,19.46,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,119,36,3,204,6.07,19.83,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,118,35,3,204,6.07,20.23,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,34,3,204,6.07,20.65,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,33,3,204,6.0,21.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,117,32,3,204,5.93,21.94,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,116,31,3,204,5.93,22.45,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,115,30,3,204,5.93,23.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,115,29,3,204,5.87,23.79,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,114,28,3,204,5.87,24.43,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,114,27,3,204,5.81,25.33,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,113,26,3,204,5.81,26.08,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,113,25,3,204,5.75,27.12,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,112,24,3,204,5.75,28.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,112,23,3,204,5.69,29.22,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,111,22,3,204,5.69,30.27,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,21,3,204,5.76,31.14,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,20,3,204,5.7,32.7,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,19,2,204,5.64,34.42,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,109,18,2,204,5.59,36.33,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,17,2,204,5.59,38.12,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,16,2,204,5.54,40.5,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,108,15,2,204,5.49,43.2,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,104,14,2,204,5.66,44.57,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,98,13,2,204,5.94,45.23,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,96,12,2,204,6.0,48.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,90,11,2,204,6.28,49.09,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,89,10,2,204,6.27,53.4,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,82,9,2,204,6.59,54.67,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,81,8,2,204,6.59,60.75,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,77,7,2,204,6.74,66.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,73,6,2,204,6.89,73.0,0
Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,73,5,2,204,6.83,87.6,0
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,166,119,10,172,36.0,8.37,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,165,118,10,172,21.0,8.39,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,164,117,10,172,16.0,8.41,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,164,116,10,172,12.0,8.48,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,160,115,10,172,14.4,8.35,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,160,114,10,172,12.0,8.42,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,159,113,10,172,11.14,8.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,158,112,10,172,10.5,8.46,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,158,111,10,172,9.33,8.54,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,154,113,10,172,15.43,8.18,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,154,112,10,172,13.5,8.25,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,148,111,10,172,16.0,8.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,110,10,172,18.0,7.75,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,109,10,172,16.36,7.82,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,108,10,172,15.0,7.89,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,142,107,10,172,13.85,7.96,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,106,10,172,14.57,7.81,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,105,10,172,13.6,7.89,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,138,104,10,172,12.75,7.96,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,103,10,172,14.12,7.69,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,102,10,172,13.33,7.76,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,101,10,172,12.63,7.84,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,100,10,172,12.0,7.92,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,132,99,10,172,11.43,8.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,128,98,10,172,12.0,7.84,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,128,97,10,172,11.48,7.92,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,127,96,10,172,11.25,7.94,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,126,95,10,172,11.04,7.96,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,126,94,10,172,10.62,8.04,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,122,93,10,172,11.11,7.87,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,121,92,10,172,10.93,7.89,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,120,91,10,172,10.76,7.91,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,119,90,10,172,10.6,7.93,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,119,89,10,172,10.26,8.02,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,118,88,10,172,10.12,8.05,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,117,87,10,172,10.0,8.07,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,116,86,10,172,9.88,8.09,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,115,85,10,172,9.77,8.12,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,114,84,10,172,9.67,8.14,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,113,83,10,172,9.57,8.17,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,109,82,10,172,9.95,7.98,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,109,81,10,172,9.69,8.07,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,107,80,10,172,9.75,8.02,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,103,79,10,172,10.1,7.82,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,97,78,10,172,10.71,7.46,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,77,10,172,11.02,7.25,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,76,10,172,10.77,7.34,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,93,75,10,172,10.53,7.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,74,10,172,10.43,7.46,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,73,10,172,10.21,7.56,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,92,72,10,172,10.0,7.67,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,90,71,10,172,10.04,7.61,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,89,70,10,172,9.96,7.63,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,83,69,10,172,10.47,7.22,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,77,68,10,172,10.96,6.79,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,76,67,10,172,10.87,6.81,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,75,66,10,172,10.78,6.82,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,75,65,10,172,10.58,6.92,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,73,64,10,172,10.61,6.84,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,67,63,10,172,11.05,6.38,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,66,62,10,172,10.97,6.39,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,66,61,10,172,10.78,6.49,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,64,60,10,172,10.8,6.4,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,62,59,10,172,10.82,6.31,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,62,58,10,172,10.65,6.41,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,60,57,10,172,10.67,6.32,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,60,56,10,172,10.5,6.43,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,59,55,10,172,10.43,6.44,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,59,54,10,172,10.27,6.56,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,55,53,10,172,10.48,6.23,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,54,52,10,172,10.41,6.23,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,48,51,10,172,10.78,5.65,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,44,50,10,172,10.97,5.28,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,44,49,10,172,10.82,5.39,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,43,48,10,172,10.75,5.38,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,41,47,10,172,10.77,5.23,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,40,46,10,172,10.7,5.22,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,34,45,10,172,11.04,4.53,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,44,10,172,10.97,4.5,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,43,10,172,10.83,4.6,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,33,42,10,172,10.69,4.71,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,27,41,10,172,11.01,3.95,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,25,40,10,172,11.02,3.75,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,25,39,10,172,10.89,3.85,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,38,10,172,10.83,3.79,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,37,9,172,10.7,3.89,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,24,36,9,172,10.57,4.0,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,35,9,172,10.52,3.94,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,34,9,172,10.4,4.06,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,33,8,172,10.28,4.18,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,23,32,8,172,10.16,4.31,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,17,31,8,172,10.45,3.29,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,11,30,8,172,10.73,2.2,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,7,29,8,172,10.88,1.45,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,6,28,8,172,10.83,1.29,1
Royal Challengers Bangalore,Mumbai Indians,Bengaluru,0,27,8,172,11.1,0.0,1
Lucknow Super Giants,Chennai Super Kings,Chennai,218,125,10,218,-0.0,10.46,0
Lucknow Super Giants,Chennai Super Kings,Chennai,218,124,10,218,-0.0,10.55,0
Lucknow Super Giants,Chennai Super Kings,Chennai,209,119,10,218,54.0,10.54,0
Lucknow Super Giants,Chennai Super Kings,Chennai,208,118,10,218,30.0,10.58,0
Lucknow Super Giants,Chennai Super Kings,Chennai,204,117,10,218,28.0,10.46,0
Lucknow Super Giants,Chennai Super Kings,Chennai,200,116,10,218,27.0,10.34,0
Lucknow Super Giants,Chennai Super Kings,Chennai,194,115,10,218,28.8,10.12,0
Lucknow Super Giants,Chennai Super Kings,Chennai,193,114,10,218,25.0,10.16,0
Lucknow Super Giants,Chennai Super Kings,Chennai,193,113,10,218,21.43,10.25,0
Lucknow Super Giants,Chennai Super Kings,Chennai,189,112,10,218,21.75,10.12,0
Lucknow Super Giants,Chennai Super Kings,Chennai,189,111,10,218,19.33,10.22,0
Lucknow Super Giants,Chennai Super Kings,Chennai,188,110,10,218,18.0,10.25,0
Lucknow Super Giants,Chennai Super Kings,Chennai,184,109,10,218,18.55,10.13,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,108,10,218,19.0,10.0,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,107,10,218,17.54,10.09,0
Lucknow Super Giants,Chennai Super Kings,Chennai,180,107,10,218,17.54,10.09,0
Lucknow Super Giants,Chennai Super Kings,Chennai,179,106,10,218,16.71,10.13,0
Lucknow Super Giants,Chennai Super Kings,Chennai,177,105,10,218,16.4,10.11,0
Lucknow Super Giants,Chennai Super Kings,Chennai,176,104,10,218,15.75,10.15,0
Lucknow Super Giants,Chennai Super Kings,Chennai,175,103,10,218,15.18,10.19,0
Lucknow Super Giants,Chennai Super Kings,Chennai,174,102,10,218,14.67,10.24,0
Lucknow Super Giants,Chennai Super Kings,Chennai,173,101,10,218,14.21,10.28,0
Lucknow Super Giants,Chennai Super Kings,Chennai,169,100,10,218,14.7,10.14,0
Lucknow Super Giants,Chennai Super Kings,Chennai,168,99,10,218,14.29,10.18,0
Lucknow Super Giants,Chennai Super Kings,Chennai,162,107,10,218,25.85,9.08,0
Lucknow Super Giants,Chennai Super Kings,Chennai,162,97,10,218,14.61,10.02,0
Lucknow Super Giants,Chennai Super Kings,Chennai,160,101,10,218,18.32,9.5,0
Lucknow Super Giants,Chennai Super Kings,Chennai,159,100,10,218,17.7,9.54,0
Lucknow Super Giants,Chennai Super Kings,Chennai,155,99,10,218,18.0,9.39,0
Lucknow Super Giants,Chennai Super Kings,Chennai,154,98,10,218,17.45,9.43,0
Lucknow Super Giants,Chennai Super Kings,Chennai,150,97,10,218,17.74,9.28,0
Lucknow Super Giants,Chennai Super Kings,Chennai,149,96,10,218,17.25,9.31,0
Lucknow Super Giants,Chennai Super Kings,Chennai,145,95,10,218,17.52,9.16,0
Lucknow Super Giants,Chennai Super Kings,Chennai,140,95,10,218,18.72,8.84,0
Lucknow Super Giants,Chennai Super Kings,Chennai,139,94,10,218,18.23,8.87,0
Lucknow Super Giants,Chennai Super Kings,Chennai,139,93,9,218,17.56,8.97,0
Lucknow Super Giants,Chennai Super Kings,Chennai,139,92,9,218,16.93,9.07,0
Lucknow Super Giants,Chennai Super Kings,Chennai,139,91,9,218,16.34,9.16,0
Lucknow Super Giants,Chennai Super Kings,Chennai,138,90,9,218,16.0,9.2,0
Lucknow Super Giants,Chennai Super Kings,Chennai,137,89,9,218,15.68,9.24,0
Lucknow Super Giants,Chennai Super Kings,Chennai,137,88,9,218,15.19,9.34,0
Lucknow Super Giants,Chennai Super Kings,Chennai,137,87,9,218,14.73,9.45,0
Lucknow Super Giants,Chennai Super Kings,Chennai,136,86,9,218,14.47,9.49,0
Lucknow Super Giants,Chennai Super Kings,Chennai,136,85,9,218,14.06,9.6,0
Lucknow Super Giants,Chennai Super Kings,Chennai,136,84,8,218,13.67,9.71,0
Lucknow Super Giants,Chennai Super Kings,Chennai,136,83,8,218,13.3,9.83,0
Lucknow Super Giants,Chennai Super Kings,Chennai,136,82,7,218,12.95,9.95,0
Lucknow Super Giants,Chennai Super Kings,Chennai,135,81,7,218,12.77,10.0,0
Lucknow Super Giants,Chennai Super Kings,Chennai,135,80,7,218,12.45,10.12,0
Lucknow Super Giants,Chennai Super Kings,Chennai,135,79,7,218,12.15,10.25,0
Lucknow Super Giants,Chennai Super Kings,Chennai,134,78,7,218,12.0,10.31,0
Lucknow Super Giants,Chennai Super Kings,Chennai,133,77,7,218,11.86,10.36,0
Lucknow Super Giants,Chennai Super Kings,Chennai,132,76,7,218,11.73,10.42,0
Lucknow Super Giants,Chennai Super Kings,Chennai,126,75,7,218,12.27,10.08,0
Lucknow Super Giants,Chennai Super Kings,Chennai,125,74,7,218,12.13,10.14,0
Lucknow Super Giants,Chennai Super Kings,Chennai,123,73,7,218,12.13,10.11,0
Lucknow Super Giants,Chennai Super Kings,Chennai,122,72,7,218,12.0,10.17,0
Lucknow Super Giants,Chennai Super Kings,Chennai,116,71,7,218,12.49,9.8,0
Lucknow Super Giants,Chennai Super Kings,Chennai,115,70,7,218,12.36,9.86,0
Lucknow Super Giants,Chennai Super Kings,Chennai,114,69,7,218,12.24,9.91,0
